countrycode,country,year,pop,avh,hc,rgdpna,labsh,irr,delta,xr,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,rgdpna_per_cap,emp_percent,co2_emission,employment_agro,employment_industry,employment_services,inflation,population_15_64,population_above_65,population_under_14,unemployment,urban_population,hdi,immigration
ITA,Italy,1998,56.74276,1873.1329281065643,2.7270662784576416,2249730.75,0.5080222487449646,0.1055678203701973,0.034735437482595444,0.8966762813726048,0.597172737121582,0.24922633171081543,0.12307939678430557,0.2320944368839264,-0.211433544754982,0.009860615245997906,39647.89076174652,39.24331199660566,7.49243358572755,5.76999998092651,32.7299995422363,61.5,2.4026216780980603,67.8990147817977,17.5805001378149,14.520485080387301,12.12,67.102,0.827,156885.0
ITA,Italy,1999,56.655632,1869.8780180028602,2.7492597103118896,2286305.0,0.5114305019378662,0.10369797050952911,0.03510025888681412,0.9386272758333333,0.6074572801589966,0.24908725917339325,0.1241326704621315,0.22234873473644257,-0.20885179936885834,0.005825891625136137,40354.41701541693,39.66505642955375,7.607835904069481,5.42000007629395,32.3800010681152,62.209999084472706,1.5361284470883,67.6711593297556,17.9238385338284,14.405002136415998,11.69,67.16199999999999,0.832,185052.0
ITA,Italy,2000,56.692178,1850.1979712183982,2.7716336250305176,2372886.25,0.5021908283233643,0.10574023425579071,0.03551143407821655,1.0854008333333334,0.6034277081489563,0.251576691865921,0.13050854206085205,0.2359914779663086,-0.2282545566558838,0.006750140804797411,41855.619835244295,40.425274805988224,7.66216803916005,5.230000019073491,31.7900009155273,62.9799995422363,1.7923979660140499,67.3910146828369,18.2846617746808,14.3243235424824,10.84,67.222,0.838,226968.0
ITA,Italy,2001,56.875147,1837.6362165154806,2.7933568954467773,2419190.25,0.4988640248775482,0.10648021101951599,0.035906270146369934,1.11751,0.5949037671089172,0.2495315670967102,0.1401444524526596,0.2455860674381256,-0.23594290018081665,0.005777029786258936,42535.103249930944,41.19628990049578,7.662604586996549,5.21000003814697,31.739999771118196,63.060001373290994,3.03359202588445,67.178073403485,18.5795282428017,14.2423983537133,9.6,67.282,0.845,208252.0
ITA,Italy,2002,57.182519,1826.1900952444776,2.8152503967285156,2425333.5,0.5022171139717102,0.10200275480747223,0.036247629672288895,1.0625516666666666,0.5925405621528625,0.25438669323921204,0.14593572914600372,0.2528843879699707,-0.2478090226650238,0.0020616231486201286,42413.8975059843,41.82591597698567,7.77212964817281,4.92999982833862,31.600000381469698,63.4799995422363,3.27434188043023,66.9170590403686,18.8831835127795,14.1997574468519,9.21,67.382,0.85,213202.0
ITA,Italy,2003,57.564588,1815.103813227002,2.837315559387207,2428695.75,0.5048909783363342,0.09968108683824539,0.036463018506765366,0.8860341666666667,0.6021286845207214,0.25262752175331116,0.1416841596364975,0.2719089984893799,-0.27163422107696533,0.0032848352566361427,42190.795320206234,42.25222794630329,8.06445942307569,4.71999979019165,31.7700004577637,63.5200004577637,3.1478079285653995,66.6360349873433,19.1789281980095,14.1850368146472,8.87,67.501,0.855,440301.0
ITA,Italy,2004,57.948423999999996,1814.6155424173173,2.859553575515747,2463270.5,0.5032849907875061,0.09799749404191971,0.036551766097545624,0.805365,0.5976848602294922,0.2646380662918091,0.13405880331993103,0.29974472522735596,-0.3025742471218109,0.006447786930948496,42507.98089004112,42.23455728528561,8.189430910220901,4.1399998664856,30.8400001525879,65.02999877929689,2.67018368106109,66.3798967164318,19.4412396789255,14.178863604642599,7.87,67.62,0.86,414880.0
ITA,Italy,2005,58.281212,1811.1017184261632,2.8819658756256104,2483416.5,0.5071521997451782,0.09296045452356339,0.03662344813346863,0.8041200000000001,0.5975744724273682,0.26423096656799316,0.13698211312294006,0.3049277663230896,-0.3091873228549957,0.005472044460475445,42610.92751468518,42.26462494095318,8.173783296052799,4.19999980926514,30.6800003051758,65.120002746582,2.01055790083582,66.17333730122151,19.659766169584802,14.1668965291937,7.73,67.738,0.865,304960.0
ITA,Italy,2006,58.542618999999995,1811.8516147617065,2.9045538902282715,2527885.5,0.5103641152381897,0.09037989377975464,0.036718931049108505,0.7971408333333333,0.5908704400062561,0.27675703167915344,0.14150531589984894,0.3179645240306854,-0.33223360776901245,0.005136294290423393,43180.259837709,42.969166351865184,8.02576652003813,4.269999980926509,30.0499992370605,65.6800003051758,2.12485391464755,65.9720758307721,19.845550469821,14.1823736994069,6.78,67.85600000000001,0.87,279714.0
ITA,Italy,2007,58.747861,1817.7074408384578,2.927319049835205,2565477.0,0.5075514912605286,0.08935766667127609,0.03684493526816368,0.7306375000000002,0.5790278911590576,0.27846914529800415,0.14550179243087769,0.336398184299469,-0.3414326608181,0.002035654615610838,43669.283550595996,43.281634335676934,7.860768047535941,3.97000002861023,30.1299991607666,65.90000152587889,2.47899476586151,65.8446509226949,19.975986870398604,14.1793622069066,6.08,67.97399999999999,0.874,527123.0
ITA,Italy,2008,58.922109,1806.5393912388554,2.9502625465393066,2540796.5,0.5140036940574646,0.08362734317779541,0.03691381961107254,0.6826747112398731,0.5933834910392761,0.27643436193466187,0.15653574466705322,0.3252544105052948,-0.35185495018959045,0.0002468783059157431,43121.275580953836,43.091176826058636,7.56424830065774,3.70000004768372,29.7999992370605,66.5,2.4007034444019704,65.7580077454458,20.0835547145809,14.158437539973303,6.72,68.092,0.876,534712.0
ITA,Italy,2009,59.105624999999996,1775.1696349100707,2.973385810852051,2406618.75,0.5289824604988098,0.07319864630699158,0.036776669323444366,0.719843359785615,0.5984307527542114,0.26229456067085266,0.16403146088123322,0.26547572016716003,-0.2881356477737427,-0.002096873475238681,40717.25406845795,42.18843080081574,6.71897026103485,3.6900000572204603,29.239999771118196,67.0699996948242,1.67883895982297,65.65402869862221,20.2215745117322,14.124396789645697,7.75,68.209,0.876,442940.0
ITA,Italy,2010,59.325229,1776.7732459609085,2.996690273284912,2447851.25,0.5247432589530945,0.07326745986938477,0.03656164929270744,0.755044951989835,0.6193593144416809,0.25322914123535156,0.1708211451768875,0.2882860600948334,-0.33185872435569763,0.00016310796490870416,41261.55585509834,41.7907426296983,6.8368363621512005,3.7699999809265097,28.6100006103516,67.620002746582,0.436360537541674,65.4943700259463,20.4268389760451,14.0787909980086,8.36,68.327,0.879,458856.0
ITA,Italy,2011,59.589076,1772.557374938128,3.014239549636841,2465165.75,0.5205485224723816,0.07283450663089752,0.036411382257938385,0.719355253609154,0.6192352771759033,0.25571343302726746,0.16537243127822876,0.31209835410118103,-0.35412052273750305,0.0017009680159389973,41369.423986369584,41.8315504305718,6.68059415640586,3.6800000667572004,28.2900009155273,68.02999877929689,1.60717698349345,65.2711916526445,20.663772333036302,14.0650360143191,8.36,68.444,0.883,385793.0
ITA,Italy,2012,59.879470999999995,1733.6422732078152,3.0318915843963623,2391681.5,0.5245892405509949,0.06853628903627396,0.03619461506605148,0.778293601412852,0.6099014282226562,0.2394079864025116,0.16327086091041565,0.31447696685791016,-0.331866055727005,0.004808844067156315,39941.59367239567,41.60629849119573,6.327708947625671,3.6900000572204603,27.5799999237061,68.72000122070311,1.54730144037734,65.0201886386071,20.962159134639002,14.017652226754,10.66,68.684,0.882,350772.0
ITA,Italy,2013,60.16683,1719.0903002613113,3.049647331237793,2347649.0,0.5210945010185242,0.06872382760047913,0.03589433804154396,0.75315918184727,0.6008180379867554,0.232084259390831,0.164518341422081,0.323698490858078,-0.3268950879573822,0.00577589450404048,39018.99102877782,40.39027484770328,5.75173986603037,3.5999999046325697,27.0499992370605,69.34999847412111,1.14761015891955,64.7592901271348,21.299293979756,13.9414158931092,12.15,68.979,0.881,307454.0
ITA,Italy,2014,60.40962,1716.3411790305165,3.067506790161133,2347542.25,0.5182388424873352,0.0699164867401123,0.03566652163863182,0.753730736717402,0.5919841527938843,0.23395857214927673,0.1641094833612442,0.32714101672172546,-0.3202122449874878,0.0030190153047442436,38860.40418728011,40.0518105571082,5.38731095718742,3.64000010490417,26.899999618530302,69.4599990844727,0.913241261981469,64.5244929532747,21.6353388748348,13.8401681718905,12.68,69.27199999999999,0.882,277631.0
ITA,Italy,2015,60.578494,1717.4689796950588,3.085470676422119,2365813.25,0.5176283717155457,0.07062255591154099,0.03559460490942001,0.901658961641278,0.5919366478919983,0.23795856535434723,0.16366200149059296,0.3048937916755676,-0.30350250005722046,0.005051495507359505,39053.68215327374,40.351967829375866,5.56325970991024,3.75,26.600000381469698,69.65000152587889,0.931863574759717,64.33598200707989,21.948645669534102,13.715372323385902,11.9,69.565,0.882,280078.0
ITA,Italy,2016,60.663059999999994,1721.697513350799,3.1035399436950684,2396414.25,0.5163373351097107,0.07255460321903229,0.03567972779273987,0.904035127950359,0.5797409415245056,0.2461867481470108,0.15914808213710785,0.29487887024879456,-0.2835172116756439,0.003562582889571786,39503.68230682726,40.96877871010903,5.49816520549801,3.8800001144409197,26.1200008392334,69.9899978637695,1.13435002037254,64.16047426555801,22.234860885685602,13.604664848756402,11.69,69.855,0.884,300823.0
ITA,Italy,2017,60.673700999999994,1719.1592908032762,3.1217148303985596,2436383.25,0.5164452791213989,0.07315336912870407,0.035888947546482086,0.88520550826938,0.5767678618431091,0.2528868317604065,0.15679804980754852,0.30103614926338196,-0.28867384791374207,0.0011849713046103716,40155.507408391,41.50840999153033,5.43785754854959,3.77999997138977,26.0,70.2099990844727,0.7263432209578159,64.0252405238968,22.4996889509015,13.4750705252017,11.21,70.14399999999999,0.886,343440.0
ITA,Italy,2018,60.627291,1722.3184557044942,3.1399965286254883,2459384.75,0.5223672389984131,0.07199108600616455,0.03615233302116394,0.846772667108096,0.5777497291564941,0.2576513886451721,0.1570928543806076,0.3076055645942688,-0.3018544912338257,0.0017549381591379642,40565.6381711002,41.9248613876608,5.37637433931087,3.75999999046326,26.100000381469698,70.1399993896484,1.0621519269628499,63.9192043068525,22.7516796025077,13.3291160906398,10.61,70.438,0.89,332324.0
ITA,Italy,2019,60.550075,1717.8338176527566,3.1583850383758545,2467813.5,0.5223672389984131,0.07155056297779083,0.036412470042705536,0.893276257067393,0.5779430270195007,0.2492503523826599,0.1570238471031189,0.3071172535419464,-0.29234057664871216,0.001006074482575059,40756.572142974226,42.27299261867399,,3.89000010490417,25.8700008392334,70.2399978637695,0.803938225764568,63.8212058366567,23.0121366488811,13.1666575144622,9.95,70.736,0.892,332778.0
LTU,Lithuania,1990,3.6960349999999997,,2.603236675262451,59192.8046875,0.5048506259918213,0.11329250037670135,0.02862478792667389,0.003977119147820497,0.45013171434402466,0.16299304366111755,0.45563578605651855,0.1863623857498169,-0.258876770734787,0.0037537962198257446,16015.21757437362,46.14690459683287,8.71319944248504,,,,,66.5564043630539,10.8785766368554,22.565019000090604,,67.583,0.738,14744.0
LTU,Lithuania,1991,3.697457,,2.6310007572174072,55833.22265625,0.5048506259918213,0.10055381059646606,0.02825493924319744,0.012612645516045368,0.5116663575172424,0.14002910256385803,0.2959260046482086,0.10507934540510178,-0.09402631968259811,0.04132555425167084,15100.438668049419,46.24250630388098,9.25722449565809,23.2900009155273,30.5499992370605,46.1599998474121,,66.360203783303,11.156532719650302,22.4832634970468,1.1,67.523,0.734,11828.0
LTU,Lithuania,1992,3.688106,,2.6590607166290283,43963.65234375,0.5048506259918213,0.06900835782289505,0.02826671302318573,0.12861870276777995,0.5555152893066406,0.08164079487323761,0.32361361384391785,0.09448698908090591,-0.08670393377542496,0.031447213143110275,11920.387413959903,45.27123544451895,5.3998336267477205,23.4099998474121,29.4500007629395,47.1399993896484,,66.1819101728638,11.4462274132034,22.3718624139328,1.2,67.464,0.719,6640.0
LTU,Lithuania,1993,3.670651,,2.687420129776001,36829.73046875,0.5048506259918213,0.051353998482227325,0.028212634846568108,0.5103627855694908,0.5518277287483215,0.09171683341264725,0.3506018817424774,0.31130218505859375,-0.3348161578178406,0.029367512091994286,10033.569104976203,43.57362135097657,4.27413904203347,23.399999618530302,28.7900009155273,47.810001373290994,,66.0413643247478,11.7390348469522,22.2196008282999,13.8,67.404,0.708,2850.0
LTU,Lithuania,1994,3.649143,,2.7160818576812744,33232.91796875,0.5048506259918213,0.04365837946534157,0.027979722246527672,0.8077166056507523,0.5036630630493164,0.08337118476629257,0.43574708700180054,0.1981080174446106,-0.23740270733833313,0.016513410955667496,9107.047317342729,41.34028894833197,4.04960810949747,22.9599990844727,28.3199996948242,48.709999084472706,,65.96135037733521,12.022850296631301,22.015799326033502,13.8,67.345,0.704,1664.0
LTU,Lithuania,1995,3.6266119999999997,1729.355843525398,2.745049476623535,34326.30859375,0.5048506259918213,0.04679611697793007,0.027758166193962097,1.1584800741427248,0.48830464482307434,0.09657033532857895,0.4697912633419037,0.15820130705833435,-0.21286751329898834,-1.3576090553870236e-16,9465.117468797325,40.90227263983518,3.78606057366258,22.309999465942397,28.219999313354503,49.470001220703104,,65.9513066189601,12.2894315686376,21.7592618124023,17.54,67.285,0.71,2020.0
LTU,Lithuania,1996,3.6037559999999997,1727.0402062750914,2.77628231048584,36097.0234375,0.5138431787490845,0.05754835903644562,0.02779339626431465,1.1584800741427248,0.5108947157859802,0.11414129287004471,0.44457459449768066,0.21021869778633118,-0.27982935309410095,2.1699421068169694e-16,10016.500406104076,41.59932019890521,3.9510075069142596,21.7000007629395,28.1100006103516,50.189998626709006,18.9905281611011,65.8563454351515,12.6513559741558,21.492298590692602,16.4,67.225,0.719,3025.0
LTU,Lithuania,1997,3.57991,1732.69395478538,2.807870388031006,39097.01171875,0.5334013104438782,0.06221805885434151,0.028121808543801308,1.1584800741427248,0.5368744730949402,0.15016046166419983,0.40318524837493896,0.2662939429283142,-0.35651418566703796,8.530651740557005e-08,10921.227550064108,42.16268514659195,3.89355708606411,20.659999847412102,28.5200004577637,50.8199996948242,11.4486891249753,65.8115706819445,12.988287415046699,21.2001419030087,14.13,67.166,0.731,2536.0
LTU,Lithuania,1998,3.555141,1779.593816916488,2.839818000793457,42019.81640625,0.5704949498176575,0.05999545007944107,0.028671057894825935,1.1584800741427248,0.5665155053138733,0.17114141583442688,0.3697846829891205,0.25811767578125,-0.3655592203140259,1.6183551780072551e-16,11819.451438423961,42.13791723612767,4.14444299503202,19.5599994659424,29.0699996948242,51.380001068115206,3.35143703021137,65.8276282150272,13.3049575248914,20.8674142600814,13.71,67.10600000000001,0.743,2706.0
LTU,Lithuania,1999,3.529181,1726.0138625649165,2.872129201889038,41540.125,0.5849420428276062,0.05396290123462677,0.02917821705341339,1.1584800741427248,0.6135644912719727,0.14415375888347626,0.3149257302284241,0.21478275954723358,-0.287426620721817,-7.867462414878901e-08,11770.471676006417,41.503370630847556,3.47592869721057,19.9899997711182,27.0699996948242,52.939998626709006,-1.25689219624905,65.908152628046,13.6097581846893,20.482089187264698,13.39,67.046,0.751,2679.0
LTU,Lithuania,2000,3.501839,1846.227460173386,2.9048078060150146,43075.25,0.5215069651603699,0.07008940726518631,0.02966647408902645,1.1584800741427248,0.6001095175743103,0.12374911457300186,0.30632922053337097,0.26572534441947937,-0.2959131896495819,0.0,12300.751119626002,40.01464190210681,3.0032552887011303,19.2399997711182,26.780000686645497,53.9799995422363,1.29853834645186,66.0518944474603,13.9085777501479,20.039527802391802,15.93,66.986,0.762,1510.0
LTU,Lithuania,2001,3.4736249999999997,1831.2193998469527,2.9379401206970215,45886.38671875,0.4927089512348175,0.08056455850601196,0.030295826494693756,1.1584800741427248,0.5940197706222534,0.13707472383975983,0.3018275201320648,0.30688193440437317,-0.3398039937019348,0.0,13209.942558206485,38.81170997700621,3.21249918607083,17.5699996948242,26.6399993896484,55.790000915527294,-0.32181060141184004,66.3079635827126,14.3356004174314,19.356435999856103,16.84,66.919,0.774,4694.0
LTU,Lithuania,2002,3.444763,1802.17110735079,2.9714503288269043,48984.37109375,0.49170464277267456,0.08732441067695618,0.030973752960562706,1.0649207406549275,0.6149411797523499,0.1484801024198532,0.30888286232948303,0.3406641185283661,-0.4129681885242462,-6.586579104350676e-08,14219.953910835085,40.53981616335808,3.2587225284898595,18.6399993896484,27.3700008392334,53.9900016784668,0.318656607612212,66.5512547597614,14.7608413118696,18.687903928369,13.01,66.828,0.785,5110.0
LTU,Lithuania,2003,3.4143649999999997,1785.8863303196301,3.005342721939087,54160.04296875,0.48983433842658997,0.09391406923532486,0.0316525399684906,0.8864882607352487,0.6302689909934998,0.16158755123615265,0.28140580654144287,0.36784225702285767,-0.441104531288147,-6.006007424730342e-08,15862.405738329091,41.77977892557352,3.28822828912867,18.7099990844727,27.239999771118196,54.0499992370605,-0.8134945034894661,66.7876457262185,15.183321056770401,18.0290332170111,12.88,66.737,0.797,4728.0
LTU,Lithuania,2004,3.381131,1878.5561307708674,3.0396218299865723,57718.078125,0.49887269735336304,0.09342335164546967,0.03256082162261009,0.8053150100401608,0.6722899675369263,0.18171079456806183,0.2655912935733795,0.42207416892051697,-0.5416662693023682,5.4885735067955466e-08,17070.642375288033,41.78900077502518,3.5267206088108796,16.2800006866455,28.2000007629395,55.5099983215332,2.6817972100969603,67.0188762281024,15.594633866596698,17.386489905300902,10.68,66.646,0.805,5553.0
LTU,Lithuania,2005,3.344268,1878.9719297257727,3.074291706085205,62181.05078125,0.5031880736351013,0.09625238925218582,0.033687714487314224,0.8034131719184432,0.6754496693611145,0.19745716452598572,0.25026512145996094,0.4827845096588135,-0.605956494808197,-1.3931416904776475e-16,18593.321701864206,42.79495820779145,3.8615174951121602,14.270000457763699,29.059999465942397,56.66999816894529,6.88510859135766,67.24114215726729,15.9858300829957,16.773027759737,8.33,66.635,0.817,6789.0
LTU,Lithuania,2006,3.3033349999999997,1874.210243881773,3.0892183780670166,66791.234375,0.5235352516174316,0.09207643568515778,0.03485775738954544,0.7970994555143652,0.6672813296318054,0.22926613688468933,0.2569318413734436,0.5192604064941406,-0.6727396845817566,-1.205585964293986e-16,20219.334210729463,43.34709937698638,3.98176218359594,13.8299999237061,29.5699996948242,56.5999984741211,6.735585151556211,67.3831446099169,16.3197495864028,16.2971058036802,5.78,66.706,0.826,7745.0
LTU,Lithuania,2007,3.2589799999999998,1903.7567294518176,3.104217052459717,74210.0546875,0.5158001184463501,0.09713701903820038,0.036292146891355515,0.730921281278962,0.684100329875946,0.28948336839675903,0.24692070484161377,0.5176743865013123,-0.7381787896156311,1.83313652834914e-16,22770.945107825148,44.759595325147075,4.08814549217744,11.3299999237061,30.5499992370605,58.130001068115206,8.55458561870641,67.5447225819121,16.6143394559034,15.840937962184501,4.25,66.777,0.833,8609.0
LTU,Lithuania,2008,3.212865,1933.5715137193306,3.119288682937622,76150.2109375,0.5308329463005066,0.09294833242893219,0.03748695179820061,0.6826561051899908,0.7103283405303955,0.2638718783855438,0.26412543654441833,0.6079971194267273,-0.846322774887085,-1.5208104667547559e-16,23701.652866678185,44.626197430427986,4.083507413942271,8.06999969482422,30.5200004577637,61.41999816894529,9.709108571738131,67.7141741094008,16.8686514995183,15.417174391080898,5.83,66.848,0.838,9297.0
LTU,Lithuania,2009,3.167265,1862.943692034242,3.1344335079193115,64850.5859375,0.5329198837280273,0.07973574846982956,0.037518396973609924,0.719425780043249,0.6900464296340942,0.1160656213760376,0.2891119420528412,0.5096880793571472,-0.6049121022224426,-3.7178846667984544e-08,20475.263654130613,41.657115858961966,3.69595651607567,8.97999954223633,26.850000381469698,64.1699981689453,-3.29603877370516,67.86183031732429,17.0855612018571,15.0526084808186,13.79,66.842,0.828,6487.0
LTU,Lithuania,2010,3.1238159999999997,1921.489344656305,3.1496520042419434,65921.4296875,0.48693734407424927,0.10041169822216034,0.03714122250676155,0.7548463083101629,0.6557985544204712,0.18684567511081696,0.27490001916885376,0.5831959843635559,-0.7007401585578918,-3.5671181564111976e-08,21102.85294892529,40.33259154553673,4.06808291915299,8.829999923706051,24.559999465942397,66.6100006103516,2.53348366045552,67.96328592977311,17.2713117545976,14.7654023156293,17.81,66.757,0.831,5213.0
LTU,Lithuania,2011,3.0834029999999997,1896.0464986574668,3.165248155593872,69902.4296875,0.4657844305038452,0.11514144390821457,0.037345875054597855,0.7185762279888787,0.6445297598838806,0.2135714888572693,0.2741314768791199,0.6632299423217773,-0.7954626083374023,-3.1931367772131125e-08,22670.546045229898,41.48158348826707,3.91002323227486,8.48999977111816,24.559999465942397,66.9599990844727,5.34995229795774,67.7907493765816,17.5653004164555,14.6439502069629,15.39,66.741,0.838,15685.0
LTU,Lithuania,2012,3.0455609999999997,1893.8207694713794,3.1810245513916016,72589.375,0.46308013796806335,0.11963324248790741,0.03780156746506691,0.778003842292247,0.6393612623214722,0.19716918468475342,0.2565239667892456,0.682117223739624,-0.7751715779304504,0.0,23834.484024453952,42.83588366916264,3.9929405614148097,8.80000019073486,25.0799999237061,66.120002746582,2.73425349368634,67.58081680189629,17.8460388742829,14.5731443238208,13.37,66.86399999999999,0.841,19843.0
LTU,Lithuania,2013,3.008934,1877.0927353097734,3.1969845294952393,75166.359375,0.4657796025276184,0.11743532121181488,0.03823740407824516,0.7533040817114603,0.6482102870941162,0.19774438440799713,0.2529332935810089,0.7130526304244995,-0.8119406700134277,0.0,24981.059529720493,43.86273855555648,3.83069349076255,8.42000007629395,25.530000686645497,66.0500030517578,1.2813322272774599,67.3350096745226,18.122132290040298,14.5428580354371,11.77,66.986,0.847,22011.0
LTU,Lithuania,2014,2.971497,1868.4878174162188,3.213129997253418,77825.0,0.4756147265434265,0.11544042080640793,0.03863460198044777,0.7530965206981783,0.644403338432312,0.1957545429468155,0.2533721625804901,0.6590931415557861,-0.7526232004165649,5.4672725013915624e-08,26190.50263217496,45.14662746273792,3.70349277563143,9.170000076293949,24.719999313354503,66.1100006103516,0.8335920642486631,67.0528356582558,18.4012637401283,14.545900601616001,10.7,67.108,0.859,24294.0
LTU,Lithuania,2015,2.93188,1894.895365048124,3.229464292526245,79400.625,0.5033931732177734,0.1051819771528244,0.039092954248189926,0.901658961641278,0.643496572971344,0.2100398689508438,0.2566308379173279,0.5721039175987244,-0.6822711825370789,-2.677684562968352e-08,27081.81269356181,46.21209172136776,3.8107893187740802,9.06999969482422,25.0699996948242,65.8600006103516,0.0636827914669311,66.7197497851208,18.6855532968607,14.594696918018501,9.12,67.23,0.862,22130.0
LTU,Lithuania,2016,2.889557,1918.8180234295837,3.2459893226623535,81400.59375,0.5244317650794983,0.09806730598211288,0.039808183908462524,0.904035127950359,0.6459342241287231,0.19114966690540314,0.2518291473388672,0.5693371891975403,-0.6582502126693726,1.691371667991842e-16,28170.613609629436,47.86520162788191,3.9048458788709803,7.98000001907349,25.1399993896484,66.8899993896484,1.57625277213522,66.389657653405,18.9684439517892,14.641898394805802,7.86,67.366,0.867,20162.0
LTU,Lithuania,2017,2.845414,1876.4305487227307,3.262708902359009,84886.65625,0.5260899662971497,0.10275769978761673,0.04086680710315704,0.88520550826938,0.654045820236206,0.20151378214359283,0.24518367648124695,0.6377333402633667,-0.7384766340255737,3.0469641232199103e-16,29832.796299589445,48.18962173627779,3.9669028777016604,7.78000020980835,25.1299991607666,67.0800018310547,4.24343178964807,65.9715598503416,19.3009523394487,14.727487810209698,7.07,67.516,0.873,20368.0
LTU,Lithuania,2018,2.8012639999999998,1884.4994929740694,3.2796249389648438,88228.515625,0.5354927182197571,0.10236582905054092,0.042141661047935486,0.846772667108096,0.6624498963356018,0.20417426526546478,0.2418140470981598,0.6877062916755676,-0.7961445450782776,0.0,31495.965972860824,49.320035737404545,4.13700592851868,7.17999982833862,25.7700004577637,67.0500030517578,3.5284397162106402,65.4125423380302,19.7050331564608,14.882424505508899,6.15,67.679,0.876,28914.0
LTU,Lithuania,2019,2.759627,1886.0844737335428,3.296741008758545,92056.6171875,0.5354927182197571,0.10269039124250412,0.043386492878198624,0.893276257067393,0.6577280163764954,0.19218826293945312,0.23370598256587982,0.7118446826934814,-0.795466959476471,0.0,33358.35501953706,49.989677652115475,,6.44000005722046,25.7000007629395,67.8600006103516,2.8309293253244,64.7061360104101,20.1584127130225,15.1354512765674,6.26,67.855,0.882,40067.0
LUX,Luxembourg,1990,0.381791,1633.944518121103,2.7245161533355713,20681.21875,0.5459451675415039,0.07804789394140244,0.030523868277668953,0.8284085153078382,0.5969231724739075,0.3820878863334656,0.12306414544582367,0.538704514503479,-0.8714351654052734,0.2306554913520813,54168.953039752116,49.253456286398915,29.6451486185675,,,,2.51338517677632,69.2470487779963,13.397382337456902,17.3555688845468,,80.947,0.797,10281.0
LUX,Luxembourg,1991,0.386352,1616.6395232246498,2.7396223545074463,22468.943359375,0.5459451675415039,0.0798606351017952,0.03142625465989113,0.8465130057337773,0.5545514225959778,0.3992999196052551,0.11025749146938324,0.477518230676651,-0.7642095685005188,0.22258248925209045,58156.66376613814,50.53576826678995,30.439276485788103,3.52999997138977,27.1100006103516,69.3600006103516,1.82283776150052,68.9705242887315,13.5138422992504,17.515633412018097,1.48,81.13,0.804,10913.0
LUX,Luxembourg,1992,0.39139399999999996,1595.6915294025807,2.754812002182007,22877.798828125,0.5459451675415039,0.07661251723766327,0.03208420053124428,0.7969652874697261,0.5390162467956543,0.3633069097995758,0.11302881687879562,0.5510364770889282,-0.8164886832237244,0.2501002848148346,58452.09386992392,51.24565049162009,29.2216484987569,3.3800001144409197,26.5900001525879,70.02999877929689,3.72907242539446,68.6459169021498,13.6386863365305,17.715396761319802,2.03,81.528,0.809,10697.0
LUX,Luxembourg,1993,0.39681,1602.067527522187,2.7700862884521484,23838.814453125,0.5459451675415039,0.0818113386631012,0.03270485997200012,0.8576253494265811,0.515992283821106,0.3919217884540558,0.10941115766763687,0.5358367562294006,-0.8137683272361755,0.26060640811920166,60076.143376238,51.46791829760284,29.3603371281213,3.20000004768372,26.4200000762939,70.379997253418,5.97277632357667,68.2898616466319,13.7572137798947,17.9529245734734,2.33,81.857,0.813,10069.0
LUX,Luxembourg,1994,0.402433,1581.119533700118,2.785444974899292,24749.677734375,0.5459451675415039,0.08521130681037903,0.033848993480205536,0.8293649091842074,0.5025590062141418,0.37275952100753784,0.10285578668117523,0.5323394536972046,-0.7873619198799133,0.276848167181015,61500.11985690786,52.13651305714752,26.903269839300105,3.16000008583069,26.9799995422363,69.870002746582,3.5423691807317,67.9477080656904,13.8497588418445,18.202533092465103,3.48,82.48200000000001,0.818,10145.0
LUX,Luxembourg,1995,0.408149,1592.6145303100418,2.800888776779175,25104.142578125,0.5459451675415039,0.08139222115278244,0.034450922161340714,0.7307905241873844,0.5116971135139465,0.3557392954826355,0.10434531420469284,0.5284660458564758,-0.7859131693840027,0.285665363073349,61507.29899650618,52.73055780142148,21.2419700214133,3.8699998855590803,25.260000228881804,70.870002746582,2.33207292558106,67.6561745833017,13.910606175685801,18.433219241012498,2.92,82.89299999999999,0.821,10337.0
LUX,Luxembourg,1996,0.413999,1599.5625112754826,2.8145689964294434,25452.697265625,0.5410498976707458,0.0878177210688591,0.034481681883335114,0.7675158672513649,0.5268377661705017,0.33028921484947205,0.10606526583433151,0.5308223366737366,-0.7993985414505005,0.30538392066955566,61480.093588692245,53.37048417821326,21.1479268513489,2.6500000953674303,22.940000534057603,74.4199981689453,4.48786895425081,67.38422073483271,13.997135258780801,18.6186440063865,3.29,82.825,0.83,10027.0
LUX,Luxembourg,1997,0.41997399999999996,1598.0369917989879,2.8283157348632812,26905.97265625,0.549666702747345,0.08718104660511017,0.03469323366880417,0.886811589352808,0.5073841214179993,0.32785263657569885,0.1071535274386406,0.5504946708679199,-0.8051121234893799,0.31222718954086304,64065.805636182246,54.49326199802675,19.7162951484086,2.33999991416931,23.3199996948242,74.3399963378906,-0.9598456107299571,67.2060651373656,14.046583836142199,18.7473510264921,2.53,82.779,0.836,10423.0
