"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ecuador","ECU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2599983215332","47.3699989318848","47.7099990844727","47.9599990844727","48.2299995422363","48.4900016784668","48.8699989318848","49.1699981689453","49.5","49.7099990844727","50.2000007629395","50.9199981689453","51.6100006103516","51.5900001525879","52.060001373291","51.7799987792969","52.8800010681152","53.2900009155273","52.6500015258789","53.6300010681152","54.1500015258789","54.5","54.2700004577637","54.7700004577637","54.1500015258789","54.4300003051758","53.75","52.6500015258789","53.0400009155273","",
"Egypt, Arab Rep.","EGY","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6399993896484","40.0699996948242","43.0200004577637","43.3300018310547","44.1100006103516","45.189998626709","46.310001373291","47.9500007629395","48.7200012207031","49.0699996948242","50.189998626709","51.9199981689453","50.3800010681152","48.2099990844727","47.5499992370605","46.6599998474121","46.0800018310547","45.4000015258789","46.2900009155273","46.3400001525879","47.189998626709","48.0699996948242","47.9300003051758","48.0499992370605","49.0999984741211","48.9199981689453","48.3899993896484","51.4700012207031","52.439998626709","",
"Euro area","EMU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.4340499978158","60.0999101883033","61.0718378200521","61.7228467313407","62.2222003895713","63.0180554248054","63.3850617196272","63.5476509950303","64.2031838155817","64.698144536765","65.0976781549723","65.6191429881251","66.3568883383632","67.0036082052421","67.5959131711192","67.8854750546389","68.2303330680479","69.2484955732565","70.3984311035536","71.1384630547125","71.5615736063537","72.0268631493873","72.6121920790821","72.8762511862457","73.0677736587756","73.2835918597911","73.3289494749515","73.4384642297199","73.5716224928057","",
"Eritrea","ERI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6900005340576","20.0200004577637","20.3999996185303","20.8899993896484","21.1700000762939","21.6299991607666","22.1000003814697","22.4200000762939","22.6399993896484","22.6700000762939","23.1900005340576","23.3799991607666","23.2700004577637","23.3899993896484","23.6399993896484","23.7700004577637","24.0699996948242","23.8500003814697","24.3799991607666","24.8400001525879","25.6800003051758","26.2000007629395","26.0400009155273","27.4799995422363","27.0300006866455","27.9099998474121","27.75","28.9200000762939","29.5900001525879","",
"Spain","ESP","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.4500007629395","58.2599983215332","59.1800003051758","60.25","60.7999992370605","62.1699981689453","62.0499992370605","61.7900009155273","62.1199989318848","62.4900016784668","61.9900016784668","62.9599990844727","63.5800018310547","64.3099975585938","65.129997253418","65.7900009155273","66.379997253418","68.129997253418","71.2900009155273","72.8300018310547","74.1399993896484","75.1100006103516","75.9499969482422","76.3099975585938","75.9700012207031","76.1699981689453","75.5899963378906","75.4599990844727","75.5400009155273","",
"Estonia","EST","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7000007629395","45.9099998474121","50.75","53.3499984741211","55.5900001525879","56.6300010681152","56.8699989318848","57.75","59.7900009155273","58.6500015258789","59.9000015258789","63.5999984741211","63.0699996948242","60.9799995422363","60.7299995422363","61.4000015258789","60.0999984741211","60.8300018310547","64.5","65.4700012207031","63.1500015258789","64.4000015258789","65.4700012207031","65.9899978637695","65.4400024414063","66.379997253418","66.5100021362305","67.0599975585938","68.129997253418","",
"Ethiopia","ETH","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3600006103516","16.2199993133545","16.5100002288818","16.6000003814697","16.7900009155273","17.1499996185303","17.2199993133545","17.0400009155273","17.1299991607666","16.7000007629395","16.3700008392334","15.75","15","14.8900003433228","14.5200004577637","15.1499996185303","15.8400001525879","16.5300006866455","17.2000007629395","18.0400009155273","18.8700008392334","19.6499996185303","20.5599994659424","21.2099990844727","21.8299999237061","22.3999996185303","22.9899997711182","23.4799995422363","24.0499992370605","",
"European Union","EUU","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1451538977359","55.8065032913555","56.6145106098242","57.3081270297928","57.9286826861588","58.8326934991029","59.1727671327429","59.4958047909488","60.300934927059","61.0138694267978","61.5127437501794","62.5319908504768","63.3158214890003","64.0320046675238","64.6157432356917","65.0055615486833","65.3187563905877","66.0987543160353","67.3029243529721","68.0290633879849","68.4286542630693","68.8589905304979","69.4221522649905","69.6692665252718","69.9872318787157","70.2420115114406","70.2621276901084","70.4340953577748","70.6303862794082","",
"Fragile and conflict affected situations","FCS","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5231108725995","27.6134729911997","27.6702755720091","27.715540986613","28.011500861498","28.3994567402301","28.8209093950767","29.0696408135751","29.2908028982274","29.468224103838","29.9395445944225","30.3392581227757","30.6882155901161","31.2072877191646","31.6474137089713","32.1784715042833","32.7183002578386","33.2805307799805","33.9224033914","34.5270628341911","35.1449038367521","35.5440075832672","35.9293951013997","36.4576188261982","37.0848478592449","37.3901156810641","37.8717461105264","38.4107505123998","38.7866673947899","",
"Finland","FIN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.7900009155273","63.4700012207031","63.939998626709","64.25","64.6500015258789","65.0199966430664","64.8000030517578","64.629997253418","65.8899993896484","65.8399963378906","67.0800018310547","67.3300018310547","68.0299987792969","68.9199981689453","69.370002746582","69.6399993896484","69.75","70.3300018310547","71.4300003051758","72.2600021362305","72.7799987792969","73.0599975585938","73.0199966430664","73.8499984741211","74.0699996948242","73.9800033569336","74.0800018310547","73.9499969482422","74.5800018310547","",
"Fiji","FJI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2400016784668","43.4500007629395","43.7099990844727","43.939998626709","44.3499984741211","44.689998626709","45.2200012207031","45.6699981689453","45.8800010681152","46.7999992370605","47.7200012207031","48.4000015258789","49.25","50.0299987792969","50.9000015258789","52.3899993896484","53.9500007629395","55.689998626709","57.310001373291","58.810001373291","60.1500015258789","61.5699996948242","62.7999992370605","64.3199996948242","65.5699996948242","66.7399978637695","67.3000030517578","67.7900009155273","68.2600021362305","",
"France","FRA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5899963378906","66.1800003051758","67.0400009155273","67.9800033569336","68.1699981689453","68.6699981689453","68.8099975585938","69.2600021362305","69.4599990844727","69.5800018310547","69.9000015258789","70.4700012207031","71.6100006103516","71.879997253418","72.5899963378906","72.4599990844727","73.2200012207031","74.0100021362305","74.4000015258789","74.8399963378906","74.9199981689453","75.3199996948242","75.620002746582","76.620002746582","76.9700012207031","76.9100036621094","76.9800033569336","77.2699966430664","77.0400009155273","",
"Faroe Islands","FRO","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.3199996948242","46.4500007629395","46.9099998474121","47.439998626709","48.0200004577637","48.5699996948242","49.2099990844727","49.7599983215332","49.7599983215332","50.0800018310547","50.5900001525879","50.9900016784668","51.5099983215332","51.9500007629395","52.4799995422363","52.7200012207031","53.3800010681152","53.560001373291","53.9000015258789","54.560001373291","55.2000007629395","55.7299995422363","56.2999992370605","56.810001373291","57.3400001525879","57.810001373291","58.2400016784668","58.7000007629395","59.2999992370605","",
"United Kingdom","GBR","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.4199981689453","68.0299987792969","68.5599975585938","70.1399993896484","70.5199966430664","70.629997253418","71.2799987792969","71.620002746582","72.629997253418","73.3000030517578","73.9700012207031","74.6999969482422","75.4100036621094","76.4199981689453","76.4100036621094","76.5899963378906","76.4499969482422","76.9199981689453","79.2799987792969","79.5699996948242","79.5999984741211","79.7399978637695","80.0699996948242","79.7799987792969","80.1999969482422","80.4000015258789","80.5800018310547","80.8000030517578","80.8300018310547","",
"Georgia","GEO","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9000015258789","39.7599983215332","39.5999984741211","39.9099998474121","40.3499984741211","40.4500007629395","41.1300010681152","41.25","38.2999992370605","38.0200004577637","37.9300003051758","38.0099983215332","36.75","37.1599998474121","36.3699989318848","35.6500015258789","36.2000007629395","38.4300003051758","40.439998626709","41.310001373291","40.439998626709","42.0499992370605","41.8600006103516","42.8400001525879","44.9300003051758","44.2700004577637","43.7000007629395","46.7099990844727","47.5900001525879","",
"Ghana","GHA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8700008392334","29.0599994659424","29.2600002288818","29.4799995422363","29.75","30.0599994659424","30.3600006103516","30.7299995422363","31.0699996948242","30.9699993133545","30.8999996185303","30.8500003814697","30.8400001525879","30.8500003814697","30.8600006103516","30.8400001525879","31.9899997711182","33.4199981689453","34.6199989318848","35.9799995422363","37.6500015258789","39.1500015258789","40.5499992370605","43.3899993896484","46.1399993896484","46.9799995422363","47.810001373291","48.4799995422363","49.2099990844727","",
"Gibraltar","GIB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8799991607666","21","21.1800003051758","21.3600006103516","21.5799999237061","21.8099994659424","22.1100006103516","22.3899993896484","22.7099990844727","23.0400009155273","23.4899997711182","24.0499992370605","24.3799991607666","24.7999992370605","25.2600002288818","25.6000003814697","26.2700004577637","26.7800006866455","26.9799995422363","27.5599994659424","28.1900005340576","28.8500003814697","29.3999996185303","29.9200000762939","30.4300003051758","31.3700008392334","32.2799987792969","32.939998626709","33.560001373291","",
"Gambia, The","GMB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2799987792969","44.4599990844727","44.6699981689453","44.8199996948242","45.0099983215332","45.2700004577637","45.6699981689453","46.0499992370605","46.6100006103516","47.189998626709","47.8400001525879","47.8800010681152","48.6500015258789","49.4300003051758","49.5900001525879","49.9000015258789","50.4799995422363","51.2999992370605","52.1399993896484","52.939998626709","52.7999992370605","53.5499992370605","54.1599998474121","54.4500007629395","55.1199989318848","55.6699981689453","56.4000015258789","57.2000007629395","57.9599990844727","",
"Guinea-Bissau","GNB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4500007629395","20.5499992370605","20.6800003051758","20.8500003814697","21.0799999237061","21.5300006866455","21.8799991607666","21.4699993133545","21.75","22.2600002288818","22.6599998474121","22.8899993896484","23.1800003051758","23.5799999237061","24.0599994659424","24.4400005340576","24.8700008392334","25.2800006866455","25.7199993133545","26.2199993133545","26.9200000762939","27.0599994659424","27.5","27.8299999237061","28.4599990844727","29.1100006103516","29.7600002288818","30.2999992370605","30.9099998474121","",
"Equatorial Guinea","GNQ","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8199996948242","35.2900009155273","35.5400009155273","35.9000015258789","36.2400016784668","36.7599983215332","37.5800018310547","37.6500015258789","37.6699981689453","37.5","37.5499992370605","37.2700004577637","36.9300003051758","36.810001373291","36.6300010681152","36.4099998474121","36.2700004577637","36.2999992370605","36.4099998474121","36.4000015258789","36.7400016784668","37.3400001525879","37.75","38.3300018310547","38.8499984741211","39.3199996948242","39.7000007629395","40.4900016784668","41.1399993896484","",
"Greece","GRC","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8800010681152","53.6199989318848","54.5200004577637","55.5699996948242","56.3699989318848","56.8499984741211","57.689998626709","58.8699989318848","59.6100006103516","60","61.0699996948242","61.9700012207031","62.4199981689453","65.1699981689453","65.4499969482422","66.2600021362305","66.2300033569336","66.6399993896484","67.1699981689453","68.0199966430664","69.9599990844727","70.4499969482422","70.75","71.4499969482422","72.1600036621094","72.379997253418","72.5100021362305","72.4899978637695","73.0599975585938","",
"Grenada","GRD","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1599998474121","37.3899993896484","37.6699981689453","37.9700012207031","38.2400016784668","38.4599990844727","38.8300018310547","39.2200012207031","38.4700012207031","37.7299995422363","39.8899993896484","41.2000007629395","42.8400001525879","43.6699981689453","43.8400001525879","43.9599990844727","44.060001373291","44.25","44.3600006103516","44.4900016784668","46.3600006103516","48.25","50.9599990844727","49.0099983215332","49.2299995422363","49.6100006103516","49.2200012207031","49.5400009155273","49.9799995422363","",
"Guam","GUM","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1699981689453","87.1600036621094","87.1399993896484","87.0899963378906","87.0699996948242","87.0400009155273","86.9899978637695","86.9300003051758","86.9000015258789","86.8499984741211","86.6500015258789","86.4899978637695","86.3300018310547","86.129997253418","85.9499969482422","85.7799987792969","85.5299987792969","85.2699966430664","85.0599975585938","84.8499984741211","84.7699966430664","84.6999969482422","84.620002746582","84.5599975585938","84.5299987792969","84.4899978637695","84.4400024414063","84.3499984741211","84.2300033569336","",
"Guyana","GUY","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.560001373291","47.0200004577637","47.0299987792969","47.4199981689453","47.8400001525879","48.2200012207031","48.7299995422363","49.2900009155273","50.2799987792969","50.9599990844727","51.7000007629395","52.439998626709","53.0299987792969","53.439998626709","53.5800018310547","53.3800010681152","53.7999992370605","54.3199996948242","54.7299995422363","55.0200004577637","55.5800018310547","56.0099983215332","56.8300018310547","57.3499984741211","57.9900016784668","58.25","58.8199996948242","59.2200012207031","59.5999984741211","",
"High income","HIC","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.6354266811033","63.1254391871822","63.9011036504299","64.5255241369768","65.0281068246012","65.5964657130997","66.0472152141781","66.5867054310941","67.2116654040361","67.709574965368","68.3347058043977","69.1008263025618","69.6794965735578","70.1420066285518","70.5303485581405","70.7242139795101","70.9361480601076","71.4598256452714","72.6094485630095","73.0266780057179","73.1714087601456","73.4331087798713","73.457297522688","73.7530983130853","73.8959655988699","74.0939721305284","74.212050538516","74.2967504165809","74.4711496274692","",
"Hong Kong SAR, China","HKG","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3000030517578","66.3499984741211","69.5599975585938","71.4499969482422","72.4300003051758","74.0400009155273","75.4899978637695","77.1500015258789","78.5599975585938","79.379997253418","80.4199981689453","81.4599990844727","82.6699981689453","84.1600036621094","84.6699981689453","85.0299987792969","85.6800003051758","86.3000030517578","86.620002746582","86.9400024414063","87.2099990844727","87.4300003051758","87.6100006103516","87.75","87.9100036621094","88","88.2600021362305","88.5100021362305","88.75","",
"Honduras","HND","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.7000007629395","41.6599998474121","40.2700004577637","38.7299995422363","38.5","39.4000015258789","40.9900016784668","42.439998626709","42.9000015258789","41.7900009155273","40.8800010681152","39.3499984741211","41.2299995422363","42.689998626709","43.3800010681152","42.2799987792969","43.6800003051758","43.7299995422363","43.689998626709","44.4700012207031","44.9300003051758","43.0699996948242","46.4500007629395","49.1399993896484","49.4599990844727","51.0699996948242","47.3300018310547","49.1199989318848","49.1199989318848","",
"Heavily indebted poor countries (HIPC)","HPC","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5690437148995","20.6328655337902","20.7533667180215","20.8553622287813","21.059193355548","21.3188068729085","21.5358050046694","21.7432077150685","21.9812740085559","22.0605499414861","22.1970978965169","22.43020941746","22.8085042213568","23.1824441988295","23.4652051254102","24.0379823286539","24.5880268353169","25.2730799413727","25.8878340398459","26.5970448134868","27.2685413593728","28.0257051105426","28.5320360072334","29.2708546046052","29.96587810735","30.4676096602505","30.9261591998246","31.4966144569031","32.0075101959243","",
"Croatia","HRV","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6500015258789","48.2999992370605","48.7299995422363","49.7099990844727","50.439998626709","50.9599990844727","52.689998626709","53.310001373291","54.060001373291","54.310001373291","54.2999992370605","54.6300010681152","52.8800010681152","53.4000015258789","54.0699996948242","56.4099998474121","57","56.3300018310547","57.6699981689453","58.2900009155273","57.4599990844727","59.8400001525879","61.5900001525879","63.5","64.0599975585938","65.4199981689453","66.6100006103516","66.3399963378906","66.1399993896484","",
"Haiti","HTI","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.3600006103516","52.4599990844727","52.7099990844727","52.7400016784668","53.310001373291","53.2999992370605","53.560001373291","53.6599998474121","54.0800018310547","54.689998626709","55.2200012207031","55.8300018310547","56.4099998474121","56.8699989318848","57.4599990844727","57.5999984741211","57.9099998474121","58.439998626709","59.0299987792969","59.6199989318848","60.2200012207031","61.0499992370605","61.5400009155273","62.0299987792969","62.4099998474121","63.0200004577637","63.5800018310547","64.0800018310547","64.3099975585938","",
"Hungary","HUN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.7799987792969","53.6699981689453","56.810001373291","57.8600006103516","58.8300018310547","58.5400009155273","58.9599990844727","57.8800010681152","58.689998626709","59.7599983215332","59.3899993896484","59.7400016784668","61.2200012207031","61.7900009155273","62.6599998474121","62.9199981689453","62.9000015258789","63.4599990844727","64.2300033569336","64.7600021362305","64.2799987792969","65.1500015258789","65.3300018310547","64.8199996948242","64.7699966430664","64.5199966430664","63.439998626709","62.7299995422363","63.189998626709","",
"IBRD only","IBD","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.210158662247","28.7373256583477","29.6896541508244","30.7156057689148","32.0187001520095","32.8017494290055","33.3959222931959","33.7663772678082","33.941102456173","34.3549766556337","34.7796464617811","35.358775035983","35.802712040122","36.676796788483","37.1566869843276","37.8919432929106","38.3268866019336","38.9433841814048","39.6940970031486","40.1384248326256","40.9725568166178","41.5228049391357","42.7613912728939","43.9252577590815","44.9210935113283","45.7597759877692","46.5739978892994","47.171357176055","48.1684433430373","",
"IDA & IBRD total","IBT","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5526686068808","28.0344442466922","28.8555765011968","29.7438498485887","30.8862806621566","31.6213687398315","32.1424049421023","32.4723672200614","32.6449366737341","32.9967544259553","33.4186578191182","33.9827889611048","34.4444384482917","35.2550962691227","35.7335423210215","36.4388147695079","36.842854345653","37.391131053376","38.0646042667175","38.4820853852542","39.2220665613961","39.7426644418534","40.7736945184145","41.765948280966","42.6337964482913","43.32802381102","44.1018214914249","44.6950790982764","45.5405810086556","",
"IDA total","IDA","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2733694293257","24.5580938246897","24.7762907189492","25.0533289354644","25.4931865898527","26.059616602546","26.314087234453","26.5368302849897","26.7728893204877","26.9080118186454","27.4064348203135","27.9827368896305","28.5950740738905","29.1856885677774","29.7202383702048","30.3747105266983","30.7181033693818","31.0766407216592","31.5514386441965","31.9750061373018","32.4448191568088","32.9151674311506","33.2360912404392","33.7120537458272","34.2587900821585","34.56046707021","35.3821461626697","36.1410230060524","36.65097601833","",
"IDA blend","IDB","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.74138078942","34.009942536429","34.152477989145","34.3235770059246","34.5957026811868","34.98420717961","35.3016945904538","35.7378626703348","36.1207229479609","36.3731753022989","36.7452365249958","37.2284416883282","37.5924191616677","37.8297652759201","38.0694987231314","38.2617987543417","38.577959392575","38.9724096487601","39.6917107944314","40.0942619411462","40.3394668155762","40.5328412200506","40.6457242820084","40.9309277741834","41.227383098433","41.0314622902302","42.0284628621118","43.1562082404751","43.754973579508","",
"Indonesia","IDN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3099994659424","29.4699993133545","31.4400005340576","32.5200004577637","37.5999984741211","37.7900009155273","38.1100006103516","37.310001373291","37.2099990844727","37.2900009155273","37.4900016784668","36.9000015258789","35.9099998474121","38.6699981689453","37.2400016784668","39.3499984741211","39.9199981689453","40.4599990844727","41.25","42.2200012207031","42.8199996948242","43","44.0699996948242","44.3199996948242","44.9199981689453","46.4599990844727","47.189998626709","48.0800018310547","49.1399993896484","",
"IDA only","IDX","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0632958837685","20.3631485385445","20.6384247086527","20.9649465556767","21.5164269563704","22.1526034223419","22.3600965426248","22.4931031641713","22.6501660746482","22.7098491131488","23.2695031502938","23.8862154808759","24.5902682907064","25.325378368948","26.0038160057788","26.8579809623439","27.1875941350475","27.5156710255852","27.8510450532892","28.2683546900926","28.8174773796473","29.4421983026304","29.8973282745184","30.4561306836168","31.1177430722519","31.684668547161","32.4510634376618","33.048942436042","33.5059190942686","",
"Isle of Man","IMN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.5","21.7700004577637","22.0699996948242","22.3999996185303","22.6399993896484","22.8799991607666","23.1100006103516","23.3999996185303","23.7299995422363","24.0400009155273","24.2700004577637","24.4799995422363","24.7399997711182","24.9599990844727","25.2000007629395","25.5100002288818","25.7999992370605","26.0699996948242","26.4099998474121","26.6800003051758","27.6399993896484","28.6399993896484","29.1299991607666","29.6599998474121","30.2000007629395","30.7000007629395","31.2099990844727","31.7199993133545","32.2799987792969","",
"Not classified","INX","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6800003051758","59.2000007629395","59.7299995422363","59.5800018310547","60.2099990844727","61.4300003051758","60.5400009155273","62.2200012207031","63.060001373291","63.5900001525879","63.9599990844727","65.3499984741211","65.7600021362305","66.0299987792969","66.4899978637695","66.5199966430664","68.7900009155273","71.4300003051758","74.5599975585938","76.1600036621094","76.8199996948242","77.2300033569336","76.9899978637695","77.2600021362305","76.5500030517578","76.1699981689453","76.1100006103516","76.4199981689453","76.8000030517578","",
"Iran, Islamic Rep.","IRN","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.4000015258789","43.6800003051758","44.3300018310547","44.8600006103516","45.2799987792969","45.1699981689453","45.4900016784668","45.7599983215332","45.7400016784668","45.6100006103516","45.560001373291","45.1599998474121","44.8400001525879","44.8400001525879","44.8800010681152","45.1100006103516","45.1199989318848","46.5200004577637","47.3499984741211","48.5800018310547","48.1599998474121","48.3400001525879","48.4700012207031","48.3499984741211","49.439998626709","50.1399993896484","50.3800010681152","50.2700004577637","51.2400016784668","",
"Iraq","IRQ","Employment in services (% of total employment) (modeled ILO estimate)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2299995422363","50.2799987792969","50.4799995422363","50.7000007629395","50.9500007629395","50.8800010681152","50.7700004577637","50.6599998474121","50.0699996948242","50.560001373291","51.2799987792969","52.6199989318848","52.8899993896484","54.2200012207031","54.1199989318848","53.9099998474121","54.6199989318848","54.6199989318848","55.4199981689453","55.2799987792969","55.4199981689453","54.9799995422363","55.3199996948242","55.7900009155273","56.9000015258789","56.6300010681152","57.5","58.3699989318848","58.7999992370605","",
